vul_id,pkg_name,vul_introduced,vul_fixed,repo_url
GHSA-jg8v-48h5-wgxg,jszip,0,2.7.0,https://github.com/Stuk/jszip
GHSA-q2mx-j4x2-2h74,next-auth,0,3.29.3,https://github.com/nextauthjs/next-auth
GHSA-q2mx-j4x2-2h74,next-auth,4.0.0,4.3.3,https://github.com/nextauthjs/next-auth
GHSA-r5xw-q988-826m,mongoose,3.5.5,3.8.39,
GHSA-r5xw-q988-826m,mongoose,4.0.0,4.3.6,
GHSA-4pcg-wr6c-h9cq,@fastify/websocket,5.0.0,5.0.1,https://github.com/fastify/fastify-websocket
GHSA-4pcg-wr6c-h9cq,@fastify/websocket,6.0.0,7.1.1,https://github.com/fastify/fastify-websocket
GHSA-g8q2-24jh-5hpc,jquery-ui,0,1.12.0,
GHSA-995f-9x5r-2rcj,electron,19.0.0,19.1.8,
GHSA-cfm4-qjh2-4765,node-forge,0,1.3.0,https://github.com/digitalbazaar/forge
GHSA-jpcq-cgw6-v4j6,jquery,1.0.3,3.5.0,https://github.com/jquery/jquery
GHSA-x6m6-5hrf-fh6r,markdown-it-toc-and-anchor,0,4.2.0,https://github.com/medfreeman/markdown-it-toc-and-anchor
GHSA-qqgx-2p2h-9c37,ini,0,1.3.6,https://github.com/npm/ini
GHSA-ff5x-w9wg-h275,vp-toolkit,0,0.2.2,
GHSA-gvff-25cc-4f66,restify-swagger-jsdoc,0,3.2.1,
GHSA-gm8g-xhh8-rmwr,doc-path,0,2.1.2,
GHSA-h9jc-284h-533g,electron,0,7.2.4,
GHSA-h9jc-284h-533g,electron,8.0.0,8.2.4,
GHSA-4w2j-2rg4-5mjw,vm2,0,3.9.10,https://github.com/patriksimek/vm2
GHSA-995x-33wq-8gc9,cycle-import-check,0,1.3.2,https://github.com/Soontao/cycle-import-check
GHSA-wq7q-7vfh-2x3h,install-nw,0,1.1.5,
GHSA-wpg7-2c88-r8xv,simple-get,4.0.0,4.0.1,https://github.com/feross/simple-get/
GHSA-wpg7-2c88-r8xv,simple-get,3.0.0,3.1.1,https://github.com/feross/simple-get/
GHSA-wpg7-2c88-r8xv,simple-get,0,2.8.2,https://github.com/feross/simple-get/
GHSA-39qv-prmh-x37f,@strikeentco/set,0,1.0.2,https://github.com/strikeentco/set/
GHSA-wwrj-35w6-77ff,save-server,0,1.0.7,
GHSA-qr32-j4j6-3m7r,fs-git,0,1.0.2,
GHSA-pvv8-8fx9-h673,@backstage/plugin-scaffolder-backend,0.9.4,0.15.9,https://github.com/backstage/backstage
GHSA-954c-jjx6-cxv7,@auth0/nextjs-auth0,0,1.4.2,
GHSA-w573-4hg7-7wgq,decode-uri-component,0,0.2.1,https://github.com/SamVerschueren/decode-uri-component
GHSA-j3rg-3rgm-537h,directus,0,9.23.0,https://github.com/directus/directus
GHSA-5p5w-j3g7-w4wv,saml2-js,0,1.12.4,
GHSA-5p5w-j3g7-w4wv,saml2-js,2.0.0,2.0.2,
GHSA-97gv-3p2c-xw7j,i18n-node-angular,0,1.4.0,https://github.com/oliversalzburg/i18n-node-angular
GHSA-gr4j-r575-g665,highcharts,0,7.2.2,https://github.com/highcharts/highcharts
GHSA-gr4j-r575-g665,highcharts,8.0.0,8.1.1,https://github.com/highcharts/highcharts
GHSA-fvqr-27wr-82fm,lodash,0,4.17.5,
GHSA-j5jc-jf8f-86q7,dictum.js,1.0.5,1.0.4,
GHSA-6xhg-q9c8-rj32,react-native-fast-image,0,8.3.0,
GHSA-p28h-cc7q-c4fg,css-what,0,2.1.3,https://github.com/fb55/css-what
GHSA-wf5x-cr3r-xr77,vm2,0,3.6.11,https://github.com/patriksimek/vm2
GHSA-3p92-886g-qxpq,floody,0,0.1.1,
GHSA-f98m-q3hr-p5wq,locutus,0,2.0.12,https://github.com/kvz/locutus
GHSA-xwjh-cp99-cj8q,cordova-plugin-ionic-webview,0,2.2.0,https://github.com/ionic-team/cordova-plugin-ionic-webview
GHSA-4w97-57v2-3w44,slp-validate,0,1.2.1,
GHSA-jc83-cpf9-q7c6,slpjs,0,0.27.2,
GHSA-6xv6-jpvw-cx6q,bestzip,0,2.1.7,
GHSA-92v9-xh2q-fq9f,@cookiex/deep,0,0.0.7,https://github.com/tony-tsx/cookiex-deep
GHSA-39cx-xcwj-3rc4,dojo,0,1.1,
GHSA-f794-r6xc-hf3v,passport-oauth2,0,1.6.1,https://github.com/jaredhanson/passport-oauth2
GHSA-m734-r4g6-34f9,loopback-connector-mongodb,0,3.6.0,
GHSA-rrj3-qmh8-72pf,grunt-gh-pages,0,0.10.0,https://github.com/tschaub/grunt-gh-pages
GHSA-xmxh-g7wj-8m4m,curling,0,1.1.0,
GHSA-769c-qphh-g3wm,macaca-chromedriver,0,1.0.29,
GHSA-5q6m-3h65-w53x,react-dev-utils,0.4.0,11.0.4,https://github.com/facebook/create-react-app
GHSA-6xrf-q977-5vgc,json-pointer,0,0.6.2,https://github.com/manuelstofer/json-pointer
GHSA-p32g-242c-76h3,geoheat,1.3.2,1.3.1,
GHSA-7jfh-2xc9-ccv7,public,0,0.1.4,
GHSA-xg5r-8j97-2wrj,restafary,0,1.6.1,
GHSA-79mx-88w7-8f7q,validator,0,2.0.0,https://github.com/chriso/validator.js
GHSA-v2p6-4mp7-3r9v,underscore.string,0,3.3.5,
GHSA-7c9w-qmrq-ff8r,http-live-simulator,0,1.0.7,
GHSA-2v7q-2xqx-f4q5,sequelize,0,3.0.0,
GHSA-6g47-63mv-qpgh,dotty,0,0.1.2,https://github.com/deoxxa/dotty
GHSA-vpgw-ffh3-648h,fullpage.js,0,4.0.2,https://github.com/alvarotrigo/fullpage.js
GHSA-p8c3-7rj8-q963,jsrsasign,4.0.0,8.0.19,https://github.com/kjur/jsrsasign
GHSA-27fj-mc8w-j9wg,jsrsasign,0,10.2.0,
GHSA-j47c-j42c-mwqq,@solana/pay,0,0.2.1,https://github.com/solana-labs/solana-pay
GHSA-cfjh-p3g4-3q2f,marked,0,0.3.3,https://github.com/markedjs/marked
GHSA-wfrj-qqc2-83cm,ghost,0,4.15.0,https://github.com/TryGhost/Ghost
GHSA-7vvq-7r29-5vg3,three,0,0.137.0,https://github.com/mrdoob/three.js
GHSA-5pm8-492c-92p5,chartkick,0,3.3.0,
GHSA-5pm8-492c-92p5,chartkick,3.1.0,3.2.0,
GHSA-hxhm-96pp-2m43,angular-expressions,0,1.0.1,
GHSA-4328-8hgf-7wjr,npm,0,6.13.4,https://github.com/npm/cli
GHSA-4g63-c64m-25w9,@openzeppelin/contracts,4.1.0,4.7.1,
GHSA-4g63-c64m-25w9,@openzeppelin/contracts-upgradeable,4.1.0,4.7.1,
GHSA-2479-qvv7-47qq,parse-server,0,3.4.1,https://github.com/parse-community/parse-server
GHSA-7prf-vw4p-qr59,supermixer,0,1.0.5,
GHSA-765h-qjxv-5f44,handlebars,0,4.7.7,
GHSA-9w87-4j72-gcv7,graphql-code-generator,0,0.18.2,
GHSA-m6mg-jvjf-w44x,conf-cfg-ini,0,1.2.2,https://github.com/loge5/conf-cfg-ini
GHSA-2fmp-7xwf-wvwr,snyk-broker,0,4.73.1,
GHSA-ff7x-qrg7-qggm,dot-prop,0,4.2.1,https://github.com/sindresorhus/dot-prop
GHSA-ff7x-qrg7-qggm,dot-prop,5.0.0,5.1.1,https://github.com/sindresorhus/dot-prop
GHSA-qh73-qc3p-rjv2,fastify-multipart,0,5.3.1,https://github.com/fastify/fastify-multipart/
GHSA-f3vw-587g-r29g,sapper,0,0.27.11,
GHSA-hg79-j56m-fxgv,react,0.0.1,0.14.0,https://github.com/facebook/react
GHSA-27wq-qx3q-fxm9,ced,0,1.0.0,https://github.com/sonicdoe/ced
GHSA-8v9x-9xqg-r8mr,json8-merge-patch,0,1.0.3,
GHSA-c3px-v9c7-m734,mithril,0,1.1.7,
GHSA-c3px-v9c7-m734,mithril,2.0.0,2.0.2,
GHSA-whgm-jr23-g3j9,ansi-html,0,0.0.8,https://github.com/Tjatse/ansi-html
GHSA-7qcx-jmrc-h2rr,keystone,0,4.0.0,https://github.com/keystonejs/keystone
GHSA-wv67-9jq7-8r69,mqtt-packet,0,3.5.1,
GHSA-wv67-9jq7-8r69,mqtt-packet,4.0.0,4.1.3,
GHSA-wv67-9jq7-8r69,mqtt-packet,5.0.0,5.6.1,
GHSA-wv67-9jq7-8r69,mqtt-packet,6.0.0,6.1.2,
GHSA-689x-x68p-fph3,vditor,0,3.8.13,https://github.com/vanessa219/vditor
GHSA-4jj4-m52p-8rx3,set-object-value,0,0.0.6,
GHSA-j87c-cj65-vmh5,rendertron,0,1.1.0,https://github.com/GoogleChrome/rendertron
GHSA-78p3-96hc-3j47,jquery-airload,0.2.5,0.2.4,
GHSA-vx5c-87qx-cv6c,mathjs,0,3.17.0,
GHSA-xw5p-hw6r-2j98,fastify,0,2.15.1,
GHSA-m688-cx2p-rgq9,twitter-fetcher-js,0,18.0.0,https://github.com/jasonmayes/Twitter-Post-Fetcher
GHSA-5888-ffcr-r425,superjson,0,1.8.1,https://github.com/blitz-js/superjson
GHSA-5888-ffcr-r425,blitz,0,0.45.3,https://github.com/blitz-js/superjson
GHSA-v45m-2wcp-gg98,bin-links,0,1.1.6,
GHSA-42xw-2xvc-qx8m,axios,0,0.18.1,
GHSA-9p95-fxvg-qgq2,simple-git,0,3.15.0,https://github.com/steveukx/git-js
GHSA-r587-7jh2-4qr3,flood,2.0.0,3.0.0,https://github.com/jesec/flood
GHSA-652h-xwhf-q4h6,ssh2,0,1.4.0,https://github.com/mscdex/ssh2
GHSA-273r-mgr4-v34f,engine.io,4.0.0,4.1.2,https://github.com/socketio/engine.io/
GHSA-273r-mgr4-v34f,engine.io,5.0.0,5.2.1,https://github.com/socketio/engine.io/
GHSA-273r-mgr4-v34f,engine.io,6.0.0,6.1.1,https://github.com/socketio/engine.io/
GHSA-v9wp-8r97-v6xg,jquery.json-viewer,0,1.3.0,
GHSA-xgp2-cc4r-7vf6,http-live-simulator,0,1.0.8,
GHSA-cxm3-284p-qc4v,sds,0,4.0.0,
GHSA-4jv9-3563-23j3,knex,0,2.4.0,https://github.com/knex/knex
GHSA-wxgw-qj99-44c2,node-forge,0,0.10.0,
GHSA-9p49-cwh3-4qhf,grunt-radic,0.1.1,0.1.0,
GHSA-jp6r-xcjj-5h7r,cyberchef,0,8.31.3,
GHSA-g4rg-993r-mgx7,shell-quote,0,1.7.3,https://github.com/ljharb/shell-quote
GHSA-pc2q-jcxq-rjrr,@tinacms/cli,1.0.0,1.0.9,https://github.com/tinacms/tinacms
GHSA-5f7m-mmpc-qhh4,mysql,2.0.0-alpha8,2.14.0,https://github.com/mysqljs/mysql
GHSA-jv35-xqg7-f92r,set-getter,0,0.1.1,https://github.com/doowb/set-getter
GHSA-ccq6-3qx5-vmqx,is-my-json-valid,0,2.12.4,
GHSA-8j4w-5fw4-rm27,deeply,0,3.1.0,
GHSA-mq6c-fh97-4gwv,fastify,0,0.38.0,
GHSA-vpj4-89q8-rh38,bpmn-js-properties-panel,0,0.31.0,
GHSA-74fj-2j2h-c42q,follow-redirects,0,1.14.7,https://github.com/follow-redirects/follow-redirects/
GHSA-fgxq-p49f-qw99,isomorphic-git,0,1.8.2,https://github.com/isomorphic-git/isomorphic-git
GHSA-rphm-c8gw-3r38,lifion-verify-deps,0,1.2.0,https://github.com/lifion/lifion-verify-deps
GHSA-43m5-c88r-cjvv,nodebb-plugin-blog-comments,0,0.7.0,
GHSA-qcg2-h349-vwm3,react-draft-wysiwyg,0,1.14.6,
GHSA-f2jv-r9rf-7988,handlebars,0,4.7.7,https://github.com/wycats/handlebars.js
GHSA-f2jv-r9rf-7988,org.webjars:handlebars,0,4.7.7,https://github.com/wycats/handlebars.js
GHSA-f2jv-r9rf-7988,org.webjars.npm:handlebars,0,4.7.7,https://github.com/wycats/handlebars.js
GHSA-f2jv-r9rf-7988,org.webjars.bowergithub.wycats:handlebars.js,0,4.7.7,https://github.com/wycats/handlebars.js
GHSA-36j3-xxf7-4pqg,react-native-webview,0,11.0.0,https://github.com/react-native-community/react-native-webview
GHSA-2j2x-2gpw-g8fm,flat,0,5.0.1,https://github.com/hughsk/flat
GHSA-4852-vrh7-28rf,graphql-playground-html,0,1.6.22,
GHSA-327c-qx3v-h673,hermes-engine,0,0.7.2,https://github.com/facebook/hermes
GHSA-cqjg-whmm-8gv6,hapi,15.0.0,16.1.1,
GHSA-j7wp-vjj6-cp5m,@progress/kendo-angular-editor,0,1.2.3,https://github.com/telerik/kendo-angular-editor
GHSA-425c-ccf3-3jrr,slpjs,0,0.21.4,
GHSA-pfv6-prqm-85q8,madlib-object-utils,0,0.1.8,https://github.com/Qwerios/madlib-object-utils
GHSA-xvch-5gv4-984h,minimist,1.0.0,1.2.6,https://github.com/substack/minimist
GHSA-xvch-5gv4-984h,minimist,0,0.2.4,https://github.com/substack/minimist
GHSA-hr2v-3952-633q,deep-extend,0,0.5.1,
GHSA-vvwp-3f54-xc39,broccoli-closure,0,1.3.1,
GHSA-gxr4-xjj5-5px2,jquery,1.2,3.5.0,https://github.com/jquery/jquery
GHSA-g3xp-v2ff-x5c3,go-ipfs-dep,0,0.4.4,
GHSA-2hhw-p8mg-jrm6,http-live-simulator,0,1.0.6,
GHSA-jw37-5gqr-cf9j,ftp-srv,1.0.0,2.19.6,
GHSA-jw37-5gqr-cf9j,ftp-srv,3.0.0,3.1.2,
GHSA-jw37-5gqr-cf9j,ftp-srv,4.0.0,4.3.4,
GHSA-4fc4-chg7-h8gh,webpack-subresource-integrity,0,1.5.1,https://github.com/waysact/webpack-subresource-integrity/
GHSA-8225-6cvr-8pqp,superagent,0,3.7.0,
GHSA-5rc4-8qqh-vq7f,serve,0,6.5.2,https://github.com/vercel/serve
GHSA-jrhj-2j3q-xf3v,simplehttpserver,0,0.1.0,
GHSA-wwg2-2crq-6grr,@strikeentco/set,1.0.0,1.0.1,https://github.com/strikeentco/set/
GHSA-p9w8-2mpq-49h9,is-url,0,1.2.3,https://github.com/segmentio/is-url
GHSA-257v-vj4p-3w2h,color-string,0,1.5.5,
GHSA-8px5-63x9-5c7p,pullit,0,1.4.0,https://github.com/jkup/pullit
GHSA-r9w3-g83q-m6hq,deepmerge-ts,0,4.0.2,https://github.com/RebeccaStevens/deepmerge-ts
GHSA-55xv-f85c-248q,jsx-slack,0,4.5.1,https://github.com/yhatt/jsx-slack/
GHSA-4wm5-q7wv-6jx3,bkjs-wand,0,0.3.2,
GHSA-59r9-6jp6-jcm7,graphql-playground-react,0,1.7.28,https://github.com/graphql/graphql-playground
GHSA-4wf5-vphf-c2xc,terser,0,4.8.1,https://github.com/terser/terser
GHSA-4wf5-vphf-c2xc,terser,5.0.0,5.14.2,https://github.com/terser/terser
GHSA-mgh5-4h95-qj4p,snyk-broker,0,4.73.1,
GHSA-j3f7-7rmc-6wqj,software.amazon.awssdk.iotdevicesdk:aws-iot-device-sdk,0,1.5.0,
GHSA-j3f7-7rmc-6wqj,aws-iot-device-sdk-v2,0,1.6.0,
GHSA-j3f7-7rmc-6wqj,awsiotsdk,0,1.7.0,
GHSA-j6px-jwvv-vpwq,angular-expressions,0,1.1.2,
GHSA-72fg-jqhx-c68p,st,0,1.2.2,
GHSA-xmjj-3c76-5w84,directus,0,9.7.0,https://github.com/directus/directus
GHSA-47pj-q2vm-46xc,collection.js,0,6.8.1,https://github.com/kobezzza/Collection
GHSA-9w6v-m7wp-jwg4,@actions/http-client,0,1.0.8,https://github.com/actions/http-client/
GHSA-77xq-cpvg-7xm2,@tsed/core,0,5.65.7,https://github.com/tsedio/tsed
GHSA-gff7-g5r8-mg8m,simple-plist,0,1.3.1,https://github.com/wollardj/simple-plist
GHSA-7mhc-prgv-r3q4,hermes-engine,0,0.10.0,https://github.com/facebook/hermes
GHSA-qwp9-52h8-xgg8,jointjs,0,3.3.0,
GHSA-cgc7-mwp4-3ccx,joplin,1.0.190,1.1.7,
GHSA-x55w-vjjp-222r,i,0,0.3.7,https://github.com/pksunkara/inflect
GHSA-5vj8-3v2h-h38v,next,0.9.9,5.1.0,https://github.com/vercel/next.js
GHSA-g694-m8vq-gv9h,urijs,0,1.19.11,https://github.com/medialize/uri.js
GHSA-9r7h-6639-v5mw,bootstrap-select,0,1.13.6,https://github.com/snapappointments/bootstrap-select
GHSA-hj48-42vr-x3v9,path-parse,0,1.0.7,https://github.com/jbgutierrez/path-parse
GHSA-h5q8-5697-9p9h,express-cart,0,1.1.17,https://github.com/mrvautin/expressCart
GHSA-2xw5-3767-qxvm,ng-ui-library,1.0.987,1.0.990,
GHSA-8cpw-73f2-w58m,selectize-plugin-a11y,0,1.1.0,
GHSA-ww2v-frv5-pj5x,joplin,0,2.9.1,https://github.com/laurent22/joplin
GHSA-w973-2qcc-p78x,converse.js,0,1.0.7,https://github.com/jcbrand/converse.js
GHSA-w973-2qcc-p78x,converse.js,2.0.0,2.0.5,https://github.com/jcbrand/converse.js
GHSA-hxmg-hm46-cf62,mongodb-query-parser,0,2.0.0,
GHSA-fp36-299x-pwmw,devcert,0,1.2.1,https://github.com/davewasmer/devcert
GHSA-pfrm-4rjw-g9q5,string-kit,0,0.12.8,https://github.com/cronvel/string-kit
GHSA-q22g-8fr4-qpj4,remarkable,0,1.7.2,
GHSA-4449-hg37-77v8,total.js,0,3.4.7,
GHSA-qffw-8wg7-h665,git-interface,0,2.1.2,https://github.com/yarkeev/git-interface
GHSA-686g-3xr3-x4x6,serve,0,7.0.0,
GHSA-h3rx-g5c9-8q4x,bmoor,0,0.8.12,https://github.com/b-heilman/bmoor
GHSA-6h98-cf9g-vmg2,Electron,1.7.0,1.7.6,https://github.com/electron/electron
GHSA-wxvm-fh75-mpgr,dns-sync,0,0.1.1,
GHSA-vpgc-7h78-gx8f,personnummer,0,3.1.0,https://github.com/personnummer/js/
GHSA-3x62-x456-q2vm,git-pull-or-clone,0,2.0.2,https://github.com/feross/git-pull-or-clone
GHSA-qwqc-28w3-fww6,openpgp,0,4.2.0,
GHSA-mm7r-265w-jv6f,@uppy/companion,0,1.9.3,
GHSA-crvj-3gj9-gm2p,qs,0,1.0.0,
GHSA-mfwh-5m23-j46w,@actions/core,0,1.2.6,https://github.com/actions/toolkit/
GHSA-77xc-hjv8-ww97,electron,0,15.5.0,https://github.com/electron/electron
GHSA-77xc-hjv8-ww97,electron,16.0.0,16.2.0,https://github.com/electron/electron
GHSA-77xc-hjv8-ww97,electron,17.0.0,17.2.0,https://github.com/electron/electron
GHSA-77xc-hjv8-ww97,electron,18.0.0-beta.1,18.0.0-beta.6,https://github.com/electron/electron
GHSA-vh59-v9r5-4mh4,jspdf,0,2.0.0,
GHSA-84fq-6626-w5fg,crumb,0,3.0.0,
GHSA-xg47-r67p-vhv5,deap,0,1.0.1,https://github.com/selfcontained/deap
GHSA-xcvv-84j5-jw9h,assign-deep,0,0.4.7,
GHSA-c94v-8fff-73ph,@theia/messages,0,1.0.0,
GHSA-49vv-6q7q-w5cf,strapi,0,3.0.0-beta.17.8,https://github.com/strapi/strapi
GHSA-c7pp-g2v2-2766,gmail-js,0,0.6.5,https://github.com/KartikTalwar/gmail.js
GHSA-3q9x-w53p-jg53,heroku-addonpool,0,0.1.16,
GHSA-4cpg-3vgw-4877,plist,0,3.0.5,https://github.com/TooTallNate/plist.js
GHSA-f8q6-p94x-37v3,minimatch,0,3.0.5,https://github.com/isaacs/minimatch
GHSA-8w4h-3cm3-2pm2,atob,0,2.1.0,
GHSA-jjmg-x456-w976,csrf-csrf,0,2.2.1,https://github.com/Psifi-Solutions/csrf-csrf
GHSA-c9g6-9335-x697,sockjs,0,0.3.20,
GHSA-pg53-56cg-4m8q,next-auth,0,3.3.0,
GHSA-pwhf-39xg-4rxw,@backstage/techdocs-common,0,0.6.4,
GHSA-p239-93f7-h6xf,swagger-ui,0,2.2.1,https://github.com/swagger-api/swagger-ui
GHSA-w6v7-w58j-pg5r,@theia/plugin-ext,0,1.18.0,https://github.com/eclipse-theia/theia
GHSA-88g8-f5mf-f5rj,@openzeppelin/contracts,0,4.4.1,https://github.com/OpenZeppelin/openzeppelin-contracts
GHSA-rj44-gpjc-29r7,@thi.ng/egf,0,0.4.0,
GHSA-p4pj-mg4r-x6v4,uap-core,0,0.11.0,
GHSA-pfj7-2qfw-vwgm,nodebb,1.0.4,1.18.5,https://github.com/NodeBB/NodeBB
GHSA-rc8h-3fv6-pxv8,hapi,0,11.1.3,
GHSA-fxwf-45c7-4ppr,object-hierarchy-access,0.2.0,0.33.0,https://github.com/mjpclab/object-hierarchy-access
GHSA-c7pp-x73h-4m2v,bootstrap-vue,0,2.0.0-rc.12,https://github.com/bootstrap-vue/bootstrap-vue
GHSA-6w4q-23cf-j9jp,parse-server,0,4.10.15,https://github.com/parse-community/parse-server
GHSA-6w4q-23cf-j9jp,parse-server,5.0.0,5.2.6,https://github.com/parse-community/parse-server
GHSA-h236-g5gh-vq6c,froala-editor,0,3.2.3,https://github.com/froala/wysiwyg-editor-release
GHSA-7599-fqgm-v84p,rgb2hex,0,0.1.6,https://github.com/christian-bromann/rgb2hex
GHSA-q43m-ffwr-rpcc,electron-packager,5.2.1,7.0.0,
GHSA-57cf-349j-352g,npmconf,0,2.1.3,
GHSA-wxj7-97fp-j53j,zip-local,0,0.3.5,https://github.com/Mostafa-Samir/zip-local
GHSA-x4cf-6jr3-3qvp,hermes-engine,0,0.7.2,https://github.com/facebook/hermes
GHSA-rvj9-8cvx-3vq9,node-jose,0,0.9.3,
GHSA-r3vq-92c6-3mqf,@sequelize/core,0,7.0.0-alpha.20,
GHSA-3hjg-vc7r-rcrw,@podium/layout,0,4.6.110,
GHSA-3hjg-vc7r-rcrw,@podium/proxy,0,4.2.74,
GHSA-6cpc-mj5c-m9rq,cli,0,1.0.0,
GHSA-gmpm-xp43-f7g6,hermes-engine,0,0.5.2,
GHSA-934w-hvj4-7fr6,jsreport-chrome-pdf,0,1.10.0,
GHSA-m489-xr35-fjxr,millisecond,0,0.1.2,
GHSA-4vvg-x86p-mvqc,sysend,0,1.10.0,https://github.com/jcubic/sysend.js/
GHSA-c497-v8pv-ch6x,nested-object-assign,0,1.0.4,
GHSA-5g4r-87v2-jqvx,apk-parser,0,0.1.6,
GHSA-xp4x-j9vh-c3wf,kill-port-process,0,2.2.1,
GHSA-9gj3-hwp5-pmwc,jquery-ui,0,1.13.0,https://github.com/jquery/jquery-ui
GHSA-r2qc-w64x-6j54,vega,0,5.17.3,
GHSA-9qj9-36jm-prpv,fresh,0,0.5.2,
GHSA-cc2p-4jhr-xhhx,slpjs,0,0.27.4,
GHSA-cph5-m8f7-6c5x,axios,0,0.21.2,https://github.com/axios/axios
GHSA-rc47-6667-2j5j,http-cache-semantics,0,4.1.1,https://github.com/kornelski/http-cache-semantics
GHSA-rc47-6667-2j5j,org.webjars.npm:http-cache-semantics,0,4.1.1,https://github.com/kornelski/http-cache-semantics
GHSA-fx7m-j728-mjw3,uap-core,0,0.6.0,https://github.com/ua-parser/uap-core
GHSA-cv3v-7846-6pxm,node-git-server,0,0.6.1,https://github.com/gabrielcsapo/node-git-server
GHSA-q324-q795-2q5p,@redocly/openapi-cli,0,1.0.0-beta.59,https://github.com/Redocly/openapi-cli
GHSA-j636-crp3-m584,tableexport.jquery.plugin,0,1.25.0,https://github.com/hhurz/tableexport.jquery.plugin
GHSA-59fq-727j-hm3f,keycloak-connect,0,21.0.1,https://github.com/keycloak/keycloak-nodejs-connect
GHSA-h4hr-7fg3-h35w,prismjs,0,1.23.0,
GHSA-p3hc-fv2j-rp68,swiper,0,6.5.1,
GHSA-r5fx-8r73-v86c,angular,0,1.5.0-beta.1,https://github.com/angular/angular.js
GHSA-468q-v4jj-485h,taro,0,3.3.9,https://github.com/nervjs/taro
GHSA-rjmf-p882-645m,mongodb-client-encryption,1.2.0,1.2.1,
GHSA-4cj8-g9cp-v5wr,blueimp-file-upload,0,9.22.1,
GHSA-m7xv-7p93-g6q8,libubx,1.0.3,1.0.2,
GHSA-25mx-2mxm-6343,@keystone-6/core,3.0.0,3.0.2,https://github.com/keystonejs/keystone
GHSA-2q4g-w47c-4674,electron,8.0.0-beta.0,8.5.1,https://github.com/electron/electron
GHSA-2q4g-w47c-4674,electron,9.0.0-beta.0,9.3.0,https://github.com/electron/electron
GHSA-2q4g-w47c-4674,electron,10.0.0-beta.0,10.0.1,https://github.com/electron/electron
GHSA-x4rf-4mqf-cm8w,ecstatic,0,2.2.2,
GHSA-x4rf-4mqf-cm8w,ecstatic,3.0.0,3.3.2,
GHSA-x4rf-4mqf-cm8w,ecstatic,4.0.0,4.1.2,
GHSA-gwg9-rgvj-4h5j,morgan,0,1.9.1,
GHSA-3cqr-58rm-57f8,handlebars,0,3.0.8,
GHSA-3cqr-58rm-57f8,handlebars,4.0.0,4.5.3,
GHSA-cg57-p69r-3m7p,matrix-react-sdk,0,3.21.0,
GHSA-2xm2-xj2q-qgpj,parse-server,0,4.4.0,https://github.com/parse-community/parse-server
GHSA-f259-h6m8-hm8m,exec-local-bin,0,1.2.0,https://github.com/saeedseyfi/exec-local-bin
GHSA-3mgp-fx93-9xv5,bootstrap,0,3.4.0,https://github.com/twbs/bootstrap
GHSA-77g4-36jp-5v3m,bittorrent-dht,0,5.1.3,
GHSA-6jqp-j69q-pm62,aws-lambda-multipart-parser,0,0.1.2,https://github.com/myshenin/aws-lambda-multipart-parser
GHSA-7vm7-j8p7-h346,blamer,0,1.0.1,
GHSA-f8rq-m28h-8hxj,htmr,0,0.8.7,
GHSA-j977-g5vj-j27g,scratch-svg-renderer,0,0.2.0-prerelease.20201019174008,
GHSA-pm9p-9926-w68m,ecstatic,0,2.0.0,https://github.com/jfhbrook/node-ecstatic
GHSA-mv48-hcvh-8jj8,vite,0,2.9.13,https://github.com/vitejs/vite
GHSA-2vqq-jgxx-fxjc,motiv.scss,0.4.20,0.4.21,
GHSA-73jp-3c67-hjfv,passport-azure-ad,1.0.0,1.4.6,https://github.com/AzureAD/passport-azure-ad
GHSA-73jp-3c67-hjfv,passport-azure-ad,2.0.0,2.0.1,https://github.com/AzureAD/passport-azure-ad
GHSA-vwrf-r5r4-7775,hapi,0,11.0.0,
GHSA-xgh6-85xh-479p,npm-user-validate,0,1.0.1,
GHSA-gjhx-gxwx-jx9j,jqtree,0,1.3.4,https://github.com/mbraak/jqTree
GHSA-jxwx-85vp-gvwm,jquery-validation,0,1.19.3,https://github.com/jquery-validation/jquery-validation
GHSA-jxwx-85vp-gvwm,jQuery.Validation,0,1.19.3,https://github.com/jquery-validation/jquery-validation
GHSA-w2pf-g6r8-pg22,auth0-lock,0,11.21.0,
GHSA-cg48-9hh2-x6mx,preact,10.0.0-alpha.0,10.0.0-beta.1,https://github.com/developit/preact
GHSA-p72p-rjr2-r439,terriajs-server,0,2.7.4,
GHSA-hwqf-gcqm-7353,nodemailer,0,6.6.1,
GHSA-hx3r-jv9q-85jw,bcoin,0,1.0.2,https://github.com/bcoin-org/bcoin
GHSA-6xwr-q98w-rvg7,nconf,0,0.11.4,https://github.com/indexzero/nconf
GHSA-r3j7-x2g5-9gx6,samba-client,0,4.0.0,https://github.com/eflexsystems/node-samba-client
GHSA-j9fq-vwqv-2fm2,parse-url,0,8.1.0,https://github.com/IonicaBizau/parse-url
GHSA-3hw5-q855-g6cw,dojox,0,1.11.10,
GHSA-3hw5-q855-g6cw,dojox,1.12.0,1.12.8,
GHSA-3hw5-q855-g6cw,dojox,1.13.0,1.13.7,
GHSA-3hw5-q855-g6cw,dojox,1.14.0,1.14.6,
GHSA-3hw5-q855-g6cw,dojox,1.15.0,1.15.3,
GHSA-3hw5-q855-g6cw,dojox,1.16.0,1.16.2,
GHSA-4hpf-3wq7-5rpr,is-my-json-valid,2.0.0,2.17.2,
